-1.04405524952311,-0.0276611379594951,0.338084960815518,-0.0710437128876927,0.888589564977267,-0.453168154080405,0.0876217048498921,-0.000377202304737857,1.37068632572132,-1.30478291504936,0.0229433249367477,0.907222754221719,-1.46973013203614,-0.00652741216422245,0.315785784916369,-1.23669880698384,0.00619757530548644,-0.0112305537779569,-1.19701140543198
-1.01175862878767,-0.0293848363413095,0.344348816981452,-0.65560160123779,0.529639585332181,-0.538208556327007,0.0665507047603579,0.0398174511886006,1.43676386630502,-1.4386700449865,0.056596448619872,0.99345925330637,-1.45591250412823,0.0326598957687489,0.296751936860923,-1.17024222472132,0.0430751511969004,0.00522579598147228,-1.12060047960279
-0.978968494318509,-0.0312724570452857,0.350051286764736,-0.894954054105881,-0.149599810413839,-0.420329796426081,0.0816391941087651,0.0716865451058167,1.49369497316883,-1.56020293645831,0.0834916079621942,1.08822288096077,-1.46529793485361,0.0616478898625061,0.351584290992539,-1.15509983803652,0.0710883164682228,0.0762404188503581,-1.10509110937851
-0.94544599604073,-0.0326638597745318,0.355811502224907,-0.847036321048475,-0.464462742331887,-0.258464372419502,0.139525756200414,0.119571824668933,1.54044223191129,-1.69993209679877,0.12791674527178,1.19399482523003,-1.51444920555157,0.104033362331906,0.483488341237656,-1.19415128568846,0.114084006814724,0.219128089302332,-1.16778452752768
-0.911351269698916,-0.0333951849687327,0.360882727935323,-0.770073717390689,-0.606801318764708,-0.196922901993386,0.1993978235476,0.15746192529994,1.58260605572727,-1.83568322432385,0.163407527095078,1.30650773718249,-1.58906654610903,0.136040684776713,0.659882365458233,-1.25169886137019,0.147070242006525,0.415484201080504,-1.2883713632497
-0.876705053924731,-0.0329715891598157,0.366539669576246,-0.71575689914224,-0.677336861193141,-0.170020109984993,0.263713188378083,0.195136403436203,1.60234659835998,-1.96554404038561,0.200105934309241,1.41072290827734,-1.67675432355588,0.167623499935406,0.840872320968994,-1.2967159257696,0.180143277488305,0.632613276974841,-1.40966491893202
-0.84134817838662,-0.0334578576300309,0.373030479090122,-0.673686676529135,-0.721509096378389,-0.159908991962208,0.324026727692803,0.225988512088973,1.59880394394779,-2.04606641940676,0.231909968103797,1.49767086254456,-1.75667748075507,0.193376839608516,1.00648779281372,-1.29981231600778,0.207768564468775,0.849905695374585,-1.50564400203812
-0.806345680648752,-0.0348916292471152,0.381596332503737,-0.654277727985116,-0.739167809439447,-0.159848691427622,0.376853516272858,0.256118206767219,1.56887811943602,-2.12183532832098,0.263545343288365,1.55965110519709,-1.82911423972028,0.217016905659772,1.12528786532098,-1.24279049435419,0.233919708825107,1.03458521095122,-1.5416110119296
-0.77119840102993,-0.036046622581313,0.391947572309154,-0.671454564030225,-0.722363261168048,-0.165348381781144,0.424406157270481,0.296369495274074,1.50312619072612,-2.19204290088899,0.307182992530693,1.59807299125545,-1.90459837181815,0.24956715294373,1.18309312225828,-1.11838300254912,0.270345613049941,1.17134211781451,-1.51812424290348
-0.737371110345121,-0.0359102535355465,0.40358893945046,-0.689366747284668,-0.704367758737474,-0.16923223153201,0.452681251961839,0.326150691068575,1.39584158473873,-2.25748739264688,0.339297523942738,1.60900395182416,-1.9802585885929,0.271747984178397,1.19424116799518,-0.971521612856453,0.295733005691708,1.24700498019491,-1.45097599172197
-0.703586983244023,-0.0331811592229742,0.415879158015153,-0.718753563931626,-0.673827008960697,-0.17131980717555,0.473866387678818,0.355815902485805,1.27881315104151,-2.29332939966752,0.373529253418795,1.60329214846556,-2.06506203777383,0.296791187277583,1.18065805304099,-0.845337547289276,0.323785307474054,1.28721989128923,-1.38243742820035
-0.670318877256723,-0.0303150216995326,0.42795425793795,-0.735419526840481,-0.655946012095346,-0.169979259787588,0.474946884637228,0.366125887979305,1.16977947549185,-2.31541732905193,0.385939468300863,1.5783968831875,-2.14242970624914,0.306882006978776,1.19447248237296,-0.837801708669527,0.332295119776088,1.29473973235552,-1.338254776362
