-1.2071292809723,-0.0864705380300005,0.27315101695,-1.01390167705839,-0.132970538030001,0.1880820047,-0.893815683916038,-0.228470538030001,-0.0170974955,-1.08023505014345,-0.0399705380300005,0.170127405,-1.07763888341279,0.0555294619699995,-0.035484808,-1.43073340885057,-0.132970538030001,0.2779910802,-1.44328699615598,-0.228470538030001,0.0239972091,-1.4538641818548,-0.0399705380300005,0.2406587338,-1.46685704017892,0.0555294619699995,0.0359396576
-1.17516170230774,-0.0856236153175359,0.27681664725,-0.981884379868061,-0.132123615317536,0.1931585344,-0.894273052531557,-0.227623615317536,-0.0175571624,-1.05396746075639,-0.0391236153175359,0.1705686335,-1.07760429600834,0.0563763846824641,-0.0354633881,-1.40042417558792,-0.132123615317536,0.2764145166,-1.37702400044096,-0.227623615317536,0.020898908,-1.4179979919518,-0.0391236153175359,0.2399373448,-1.39417414765841,0.0563763846824641,0.036463008
-1.14412129925784,-0.086904925437135,0.2811333333,-0.952222973295472,-0.133404925437135,0.1990634856,-0.894589876616199,-0.228904925437135,-0.017796741,-1.02655175601805,-0.040404925437135,0.1723820153,-1.07760123603847,0.055095074562865,-0.035479716,-1.37002847981697,-0.133404925437135,0.2746426413,-1.3067478779902,-0.228904925437135,0.0158580223,-1.3818171921853,-0.040404925437135,0.2372855853,-1.32167507158632,0.055095074562865,0.0341991115
-1.11419610338488,-0.0908748932795736,0.28719596565,-0.925443138404942,-0.137374893279574,0.2064585704,-0.894745222178419,-0.232874893279574,-0.0177760246,-0.997886058321338,-0.0443748932795736,0.1767653697,-1.07754072691801,0.0511251067204264,-0.0351387128,-1.33962472004342,-0.137374893279574,0.2723735322,-1.23032202842825,-0.232874893279574,0.00889696350000001,-1.34598062534413,-0.0443748932795736,0.2366439933,-1.25126364496583,0.0511251067204264,0.0275159553
-1.08644184717791,-0.0931960376569164,0.2954789378,-0.902249926498729,-0.139696037656916,0.2165904109,-0.89462286313656,-0.235196037656916,-0.0175616313,-0.967162601699587,-0.0466960376569164,0.1848844833,-1.07682159813698,0.0488039623430836,-0.0340623712,-1.30889620892713,-0.139696037656916,0.2709833559,-1.15841478028678,-0.235196037656916,-0.000126221299999988,-1.31084694365908,-0.0466960376569164,0.2367754138,-1.18110216692976,0.0488039623430836,0.0186249012
-1.06020281393404,-0.0949431856449073,0.3058945032,-0.87744973578625,-0.141443185644907,0.2321632946,-0.894488750202301,-0.236943185644907,-0.0171896004,-0.935660635569827,-0.0484431856449073,0.1966040161,-1.07539092740564,0.0470568143550927,-0.031172085,-1.27908688952747,-0.141443185644907,0.2691109538,-1.08942444569221,-0.236943185644907,-0.00827826539999999,-1.27801316674671,-0.0484431856449073,0.23821448,-1.11503391342165,0.0470568143550927,0.0093577493
-1.03556293994977,-0.0962039470781342,0.31758751405,-0.850928267707352,-0.142703947078134,0.2509500879,-0.894198430476325,-0.238203947078134,-0.0161044282,-0.903399589104973,-0.0497039470781342,0.2115670323,-1.0675246019579,0.0457960529218658,-0.0241060707,-1.2493259778434,-0.142703947078134,0.2659220754,-1.03240245269098,-0.238203947078134,-0.0144407244,-1.24438155945148,-0.0497039470781342,0.2387463461,-1.05244010540316,0.0457960529218658,0.00319311280000001
-1.01204316556453,-0.0977386476645704,0.32956813915,-0.823244762547305,-0.14423864766457,0.2717999452,-0.892969355918821,-0.23973864766457,-0.0138186361,-0.871407506247339,-0.0512386476645704,0.2288514578,-1.04851294965834,0.0442613523354296,-0.0098671436,-1.21888053627104,-0.14423864766457,0.2598071864,-0.989437973422931,-0.23973864766457,-0.0173942519,-1.21186878811765,-0.0512386476645704,0.2389978775,-0.997008265003237,0.0442613523354296,-0.00280504879999999
-0.989904530789564,-0.100528182179507,0.3411239206,-0.796946697254675,-0.147028182179507,0.2961713292,-0.888832195373601,-0.242528182179507,-0.0086109874,-0.839207016228005,-0.0540281821795069,0.2481123029,-1.01134273556002,0.0414718178204931,0.0109046118,-1.18754680011133,-0.147028182179507,0.2527880051,-0.9672411174649,-0.242528182179507,-0.0187638793,-1.17950636641037,-0.0540281821795069,0.2387481752,-0.954114322098613,0.0414718178204931,-0.0086802319
-0.968413951157579,-0.102412769079697,0.35099574415,-0.764736174696798,-0.148912769079697,0.3212394797,-0.878673036581206,-0.244412769079697,0.00288254100000001,-0.80655842991698,-0.0559127690796974,0.2691560649,-0.96202924075836,0.0395872309203026,0.0382058187,-1.15615898099194,-0.148912769079697,0.2481401749,-0.959791355230056,-0.244412769079697,-0.0195077535,-1.14982413493735,-0.0559127690796974,0.2393232228,-0.928490857727454,0.0395872309203026,-0.0191272002
